# GENERATED by mass_fractions.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-12T22:37:02Z
# dataset     = data/literature/murgia_2021/13395_2021_279_MOESM1_ESM.xlsx sha256 223f875331e1b0de0e97ad80a2a8149932a160be4183f573bbb2908d30210d2a
# accessions  = config/accessions.ini sha256 eab7879e14401408aa6c70f4047db865441ca64fa933e1e751b571bfa7cac220
# composition = outputs/composition/amino_acid_composition_per_protein.tsv sha256 9ecb8ae2215e5755640d0ff4a5dd19bf23d7518a8401d0d7a77c6ad74939cdd4
# rules       = B0-B5, D31 (within-tier), D47 (summed rows), D48 (shared rows)
# header_whitespace_stripped_for = ['Median 1', 'Standard deviation 1', 'Median 2A', 'Standard deviation 2A', 'Median 2X', 'Standard deviation 2X']
# ranking = by largest median value (molar, as published: normalised to the dataset's anchor protein); MW is known only for pool entries, so no v*MW share here
rank	gene	kind	n_rows	v_I	v_IIa	v_IIx	v_share_of_file_I	v_share_of_file_IIa	v_share_of_file_IIx	valid_I	valid_IIa	valid_IIx
2006	TSSC1	single_name	1	3.892459869	18.50229597	12.71544313	3.034875899e-06	1.405426388e-05	9.238398539e-06	1	2	2
2007	PGAM5	single_name	1	18.49741364	9.056200981	9.045728207	1.442207671e-05	6.879051041e-06	6.572169084e-06	13	17	8
2008	BLVRA	single_name	1	13.95117903	14.48065472	18.48205757	1.087746526e-05	1.09994426e-05	1.342812923e-05	8	11	7
2009	IST1	single_name	1	9.894207954	18.46904182	8.53005743	7.714323144e-06	1.402900418e-05	6.197508751e-06	4	13	10
2010	THAP4	single_name	1	13.44171238	15.32386112	18.4524436	1.048024394e-05	1.163993854e-05	1.340661322e-05	7	9	4
2011	PNPT1	single_name	1	18.44471931	16.15861416	11.44962955	1.438099197e-05	1.227401333e-05	8.31872234e-06	19	26	10
2012	PIN1	single_name	1	10.62721252	17.38023567	18.42376328	8.285832673e-06	1.320195174e-05	1.338577554e-05	3	13	9
2013	GGT7	single_name	1	3.381100476	10.14360547	18.37244987	2.636178841e-06	7.705038782e-06	1.334849382e-05	2	2	3
2014	ZFYVE19	single_name	1	18.28353882	6.412226439	0	1.425532264e-05	4.87069943e-06	0	5	4	0
2015	U2AF2	single_name	1	13.57958984	4.930518389	18.26961517	1.058774434e-05	3.745200413e-06	1.327377932e-05	2	10	1
2016	ARPC2	single_name	1	18.25446701	9.61282444	8.665481091	1.423265591e-05	7.30185981e-06	6.295900741e-06	8	23	8
2017	ARFGEF2	single_name	1	0.6088010073	2.71938026	18.2480948	4.746704054e-07	2.065629467e-06	1.32581437e-05	3	8	2
2018	BCAM	single_name	1	10.74895644	4.376991749	18.19592857	8.380754057e-06	3.324743975e-06	1.322024236e-05	6	11	7
2019	SCRN2	single_name	1	5.490494251	7.610025644	18.17546463	4.28083249e-06	5.780542519e-06	1.320537429e-05	1	10	5
2020	GDA	single_name	1	18.16617012	17.88539124	13.1914649	1.416381253e-05	1.358566572e-05	9.584251904e-06	5	15	10
2021	RAP1B	single_name	1	0	13.56700611	18.13687134	0	1.030543908e-05	1.317733436e-05	0	5	3
2022	MCCC2	single_name	1	16.20190907	13.26853371	18.12630415	1.263231606e-05	1.007872074e-05	1.316965677e-05	18	25	12
2023	HLA-G;HLA-G3;HLA-G2.2	multi_gene_cell	1	8.362933159	13.01187038	18.10243416	6.520417715e-06	9.883760387e-06	1.315231404e-05	9	15	9
2024	RBM17	single_name	1	10.78230762	11.7287674	18.09645891	8.406757332e-06	8.909120914e-06	1.314797273e-05	11	22	8
2025	PDCD5	single_name	1	12.38598871	18.07346535	17.41068077	9.65711655e-06	1.3728526e-05	1.264972098e-05	10	23	9
2026	TNS1	single_name	1	11.50418568	10.76824522	18.0328083	8.969591728e-06	8.17951243e-06	1.310172741e-05	19	28	13
2027	Septin 2	single_name	1	18.01174927	6.862110853	7.607404232	1.404341357e-05	5.212429683e-06	5.527155554e-06	17	24	7
2028	FDPS	single_name	1	6.783070326	7.122246742	17.99512482	5.28862913e-06	5.410027778e-06	1.30743485e-05	6	13	5
2029	EEPD1	single_name	1	8.110242128	7.800353289	17.96862793	6.323399391e-06	5.925114574e-06	1.30550972e-05	14	18	2
2030	COPS3	single_name	1	9.245041847	12.10003042	17.95795012	7.208180849e-06	9.191130702e-06	1.304733924e-05	9	22	6
2031	C9	single_name	1	0.6284608841	8.985035181	17.93717957	4.899988322e-07	6.824993808e-06	1.30322484e-05	1	2	1
2032	PSMD3	single_name	1	6.766178608	16.30429173	17.93317413	5.275458983e-06	1.238466938e-05	1.302933826e-05	17	28	13
2033	GGH	single_name	1	15.7248106	8.298865318	17.93035126	1.226033159e-05	6.303782152e-06	1.30272873e-05	13	11	7
2034	ATIC	single_name	1	8.51468277	13.17682552	17.90761566	6.63873396e-06	1.00090596e-05	1.301076877e-05	16	25	9
2035	VPS25	single_name	1	8.567995071	17.18929482	17.87891388	6.680300534e-06	1.305691389e-05	1.29899155e-05	4	13	4
2036	STX7	single_name	1	5.509683609	6.738007069	17.86738586	4.295794062e-06	5.118160986e-06	1.298153983e-05	5	11	5
2037	LRRC59	single_name	1	3.107237458	17.84330368	8.817276001	2.422653127e-06	1.355369619e-05	6.406187253e-06	2	7	7
2038	HOOK1	single_name	1	1.263923466	10.18227768	17.83755112	9.854567534e-07	7.734414024e-06	1.295986341e-05	2	11	7
2039	SORD	single_name	1	17.81156194	11.50871277	11.00799751	1.388733137e-05	8.741968373e-06	7.997854819e-06	2	10	1
2040	CDV3	single_name	1	15.46875	10.6723938	17.80908704	1.206068608e-05	8.106704106e-06	1.293918285e-05	3	6	2
2041	NUFIP2	single_name	1	0	4.636884689	17.80363226	0	3.522157527e-06	1.293521968e-05	0	5	2
2042	TMED4	single_name	1	15.55906439	14.0089941	17.79677582	1.213110247e-05	1.064117125e-05	1.293023814e-05	16	19	11
2043	NUDC	single_name	1	4.283664703	7.450249672	17.79552937	3.339890764e-06	5.659177383e-06	1.292933253e-05	10	16	10
2044	EHD4	single_name	1	17.78555107	14.24998379	4.1966362	1.38670512e-05	1.082422597e-05	3.04906383e-06	15	11	5
2045	CHMP6	single_name	1	14.45294762	17.75428677	16.55641699	1.126868455e-05	1.348607933e-05	1.202905608e-05	12	12	4
2046	DDX60	single_name	1	15.17240524	7.613860607	17.75045967	1.182963179e-05	5.78345554e-06	1.289658716e-05	1	5	1
2047	PSMD8	single_name	1	12.07170963	14.30458689	17.71405411	9.412079213e-06	1.086570224e-05	1.287013672e-05	17	26	13
2048	NIT2	single_name	1	17.66405296	15.44111729	12.95587158	1.377232147e-05	1.172900581e-05	9.413081702e-06	17	26	11
2049	COPS7A	single_name	1	7.159435749	8.498139858	17.65625381	5.582073993e-06	6.45515023e-06	1.282814195e-05	7	18	7
2050	CERS2	single_name	1	0	12.36120129	17.644557	0	9.389514959e-06	1.281964363e-05	0	3	2
2051	CNPY2	single_name	1	11.79362297	5.457848549	17.63022614	9.195260405e-06	4.145758119e-06	1.280923155e-05	3	7	9
2052	NUCB1	single_name	1	17.62880135	4.949115038	12.89234829	1.374483646e-05	3.759326347e-06	9.366928887e-06	13	26	13
2053	LUM	single_name	1	6.187420845	14.02026367	17.60032892	4.824212716e-06	1.064973156e-05	1.278750975e-05	11	17	6
2054	IFIT1	single_name	1	17.59500456	4.523469448	11.45741653	1.371848576e-05	3.436007801e-06	8.324379973e-06	2	9	1
2055	NES	single_name	1	10.34482765	17.59271431	6.514631748	8.065662633e-06	1.336334959e-05	4.733202279e-06	19	29	10
2056	MOCS2	single_name	1	0	17.56647301	0	0	1.334341681e-05	0	0	7	0
2057	PGP	single_name	1	6.821551323	17.55790615	9.892216682	5.318632021e-06	1.333690947e-05	7.187184842e-06	9	20	11
2058	ENPP4	single_name	1	2.827147484	3.199243784	17.53024864	2.204272375e-06	2.430131722e-06	1.273659296e-05	4	9	3
2059	DARS	single_name	1	13.05889416	17.51573181	13.39730167	1.018176795e-05	1.330487402e-05	9.733802504e-06	19	29	13
2060	EIF5	single_name	1	10.2773838	17.50098991	14.85208035	8.013077966e-06	1.329367614e-05	1.079077118e-05	15	25	9
2061	PRMT1	single_name	1	8.344872475	17.4768858	2.812603474	6.506336148e-06	1.327536676e-05	2.043495578e-06	10	16	8
2062	MRPS17;hCG_1984214	multi_gene_cell	1	12.89757347	17.45886612	0	1.005598932e-05	1.326167909e-05	0	2	3	0
2063	EIF3I	single_name	1	6.180746555	6.72682929	17.45548487	4.819008901e-06	5.109670394e-06	1.268227337e-05	12	20	4
2064	CLINT1	single_name	1	17.45512009	7.289302111	5.830892086	1.360942053e-05	5.536922312e-06	4.236431586e-06	11	16	6
2065	CHMP2A	single_name	1	17.42525864	13.93775702	15.64718914	1.358613813e-05	1.058705986e-05	1.136845706e-05	5	10	5
2066	PSMD1	single_name	1	6.73428154	17.38271332	17.04342651	5.250589454e-06	1.320383375e-05	1.238289259e-05	17	27	13
2067	HZGJ	single_name	1	5.860873699	17.36373043	16.46045494	4.569610204e-06	1.318941443e-05	1.19593349e-05	7	18	11
2068	EYA3	single_name	1	8.045974255	17.35726738	11.52267694	6.27329097e-06	1.318450512e-05	8.37179489e-06	12	13	2
2069	TMED7;TMED7-TICAM2	multi_gene_cell	1	6.389898777	15.25699329	17.33390999	4.982080855e-06	1.158914603e-05	1.259394321e-05	9	7	5
2070	NXF1	single_name	1	4.353171825	17.30465126	13.32852077	3.394084127e-06	1.314453815e-05	9.683829777e-06	3	8	1
2071	PKP2	single_name	1	5.016021371	11.10187483	17.29672384	3.910895135e-06	8.432936036e-06	1.256692563e-05	8	18	6
2072	POLR2B	single_name	1	17.29027677	10.37920237	6.094417572	1.348089537e-05	7.883997163e-06	4.42789589e-06	8	14	7
2073	PPP3R1	single_name	1	7.766252041	17.2570076	7.011678219	6.055196954e-06	1.310834823e-05	5.094331132e-06	1	7	3
2074	EIF3K	single_name	1	10.3779192	16.47908974	17.2400279	8.091463473e-06	1.251744519e-05	1.252573323e-05	4	11	8
2075	FBLN5	single_name	1	17.23409653	2.424088836	0	1.343709272e-05	1.841327381e-06	0	5	2	0
2076	MRE11A	single_name	1	0	17.21349907	1.748447657	0	1.307529934e-05	1.270333728e-06	0	8	1
2077	PDP1	single_name	1	17.14809227	11.42001724	4.872038364	1.337003686e-05	8.674595636e-06	3.539776918e-06	18	27	11
2078	RANGAP1	single_name	1	13.30461836	17.11847496	16.81892681	1.037335437e-05	1.300311944e-05	1.221978245e-05	10	15	4
2079	LSMEM1	single_name	1	14.01287413	17.10860252	16.90042067	1.092556774e-05	1.299562038e-05	1.227899177e-05	2	7	4
2080	TMEM65	single_name	1	17.09978485	6.15349102	0	1.33323725e-05	4.674165127e-06	0	17	10	0
2081	ELN	single_name	1	0	6.835120201	17.06165314	0	5.191927701e-06	1.239613514e-05	0	3	2
2082	LPCAT2	single_name	1	2.198815107	17.04937458	12.9069047	1.714373738e-06	1.295063109e-05	9.377504837e-06	7	4	2
2083	DCTN1;DKFZp686E0752	multi_gene_cell	1	3.342967868	6.509548664	17.03515053	2.606447582e-06	4.944624971e-06	1.237687968e-05	14	26	12
2084	OGN	single_name	1	4.331687689	5.335073471	17.02202749	3.37733336e-06	4.052498702e-06	1.236734515e-05	6	5	4
2085	PDCL3	single_name	1	16.9970746	16.57952499	6.018598795	1.32522913e-05	1.259373538e-05	4.372809797e-06	14	13	4
2086	MRPL49	single_name	1	15.75717402	16.9781127	8.46873188	1.228556472e-05	1.289650087e-05	6.152952705e-06	18	26	5
2087	EMC7	single_name	1	9.823191166	15.18434906	16.97187614	7.658952724e-06	1.153396578e-05	1.233090771e-05	6	13	9
2088	COG5	single_name	1	4.608703613	9.354621887	16.96177626	3.593317334e-06	7.105730269e-06	1.232356964e-05	12	24	10
2089	DNM2	single_name	1	5.266621113	10.45745993	16.9514904	4.106282921e-06	7.943441267e-06	1.231609646e-05	15	26	13
2090	SLC12A2	single_name	1	0	16.92325848	3.025100708	0	1.285483385e-05	2.197885333e-06	0	4	3
2091	MBNL1;MBNL2;MBLL	multi_gene_cell	1	9.276211739	10.8983345	16.92189121	7.232483412e-06	8.278327686e-06	1.229459118e-05	7	15	8
2092	MAT2A	single_name	1	16.90411377	10.29076576	15.46695518	1.317981153e-05	7.816821102e-06	1.123750818e-05	7	18	11
2093	CTSB	single_name	1	16.88905144	15.83270264	11.07939911	1.316806772e-05	1.202645235e-05	8.049731611e-06	17	23	10
2094	BAP18;C17orf49;RNASEK-C17orf49	multi_gene_cell	1	13.76298618	16.86672592	14.24634647	1.073073492e-05	1.281189196e-05	1.035067556e-05	1	3	1
2095	NUP62	single_name	1	16.83961201	8.471279144	4.107911587	1.312952075e-05	6.434746948e-06	2.984601009e-06	6	5	1
2096	TCP1	single_name	1	7.987839222	16.37770462	16.82031536	6.227964206e-06	1.24404335e-05	1.22207913e-05	13	25	12
2097	RBBP4	single_name	1	16.81599808	9.013141155	6.390296936	1.311110943e-05	6.846342984e-06	4.642866887e-06	5	10	3
2098	MYOF	single_name	1	1.776647091	2.646460891	16.80818391	1.385217476e-06	2.01024023e-06	1.22119772e-05	13	26	10
2099	STRN	single_name	1	16.78203773	1.39750874	0.8176757097	1.30846312e-05	1.061541586e-06	5.94081858e-07	3	1	1
2100	MESDC2	single_name	1	16.76965237	15.31866264	10.17073536	1.307497457e-05	1.16359898e-05	7.38954244e-06	16	17	11
2101	CNBP	single_name	1	13.37275839	16.76418304	11.55437326	1.042648184e-05	1.273400083e-05	8.394823834e-06	10	18	8
2102	MVP	single_name	1	2.467941761	6.834442616	16.76078033	1.9242066e-06	5.19141301e-06	1.217753616e-05	11	13	5
2103	LCN2	single_name	1	0	16.76007175	14.52513504	0	1.273087791e-05	1.055322924e-05	0	4	1
2104	EIF4A1	single_name	1	14.13906002	16.7459116	13.50673103	1.102395244e-05	1.272012192e-05	9.813308347e-06	3	18	5
2105	COASY	single_name	1	4.020492554	5.142497897	16.74218178	3.134700514e-06	3.90621913e-06	1.216402339e-05	5	6	3
2106	ACSL3	single_name	1	16.70449638	11.50229931	13.3211937	1.30241737e-05	8.737096737e-06	9.678506291e-06	19	28	13
2107	PLCD4	single_name	1	16.67363024	14.14118767	3.387081146	1.300010797e-05	1.07415849e-05	2.46088203e-06	14	23	7
2108	F12	single_name	1	15.92846394	16.65065336	8.075406075	1.241911617e-05	1.264776418e-05	5.867182047e-06	14	22	7
2109	KIF5B	single_name	1	6.811701775	16.09219933	16.62026978	5.310952518e-06	1.222356491e-05	1.207544829e-05	16	29	10
2110	TFG	single_name	1	15.48491383	11.40057659	16.60875988	1.20732887e-05	8.659828601e-06	1.206708578e-05	5	8	8
2111	CD63	single_name	1	0	3.226095438	16.60404968	0	2.450528122e-06	1.206366359e-05	0	1	3
2112	AP2S1	single_name	1	8.432970047	10.42858601	16.58799481	6.575024126e-06	7.921508762e-06	1.205199893e-05	7	5	2
2113	UBA7	single_name	1	5.953437567	5.376041055	16.55811119	4.641780466e-06	4.083617501e-06	1.2030287e-05	6	8	4
2114	UBR4	single_name	1	0.5048287809	3.002100468	16.53911376	3.936052655e-07	2.280382513e-06	1.201648443e-05	10	16	10
2115	NTM	single_name	1	16.5356369	6.341969013	0	1.289251722e-05	4.817332194e-06	0	7	7	0
2116	MFF	single_name	1	16.49522161	9.592606068	9.530805588	1.28610062e-05	7.286502022e-06	6.9246018e-06	18	24	9
2117	CDIPT	single_name	1	8.741027832	16.43703461	9.689478874	6.815210841e-06	1.24855003e-05	7.039885793e-06	1	5	5
2118	RNF20	single_name	1	0	8.029916763	16.42858505	0	6.099489995e-06	1.193617985e-05	0	4	5
2119	PDCD11	single_name	1	11.22755051	16.42250252	0.6337695718	8.75390462e-06	1.247446178e-05	4.604649499e-07	3	5	1
2120	EPRS	single_name	1	4.421983242	9.878229141	16.38463211	3.447735061e-06	7.503460072e-06	1.190424587e-05	19	28	13
2121	SSR1	single_name	1	11.46825218	14.4975872	16.38342571	8.941575075e-06	1.101230445e-05	1.190336936e-05	9	7	2
2122	Septin 5	single_name	1	7.897571802	3.573915839	16.34201622	6.157584439e-06	2.714730992e-06	1.187328331e-05	6	12	7
2123	TMED9	single_name	1	15.2733593	12.09744406	16.33409739	1.190834372e-05	9.18916611e-06	1.186752989e-05	10	24	12
2124	RAB24	single_name	1	8.837551117	13.79708672	16.31136322	6.890468185e-06	1.048020731e-05	1.185101239e-05	5	13	5
2125	TMLHE	single_name	1	16.30679321	8.929872513	12.88971567	1.271409221e-05	6.783092484e-06	9.36501616e-06	17	20	8
2126	DCTN3	single_name	1	14.45534039	9.397761822	16.29091644	1.127055015e-05	7.138499177e-06	1.18361568e-05	4	8	5
2127	TGM2	single_name	1	16.25773621	9.646994591	4.550614595	1.267584341e-05	7.327815309e-06	3.306246647e-06	17	18	6
2128	CNN1	single_name	1	13.26830387	13.59578085	16.2535429	1.034504067e-05	1.032729625e-05	1.180900307e-05	9	12	6
2129	SERPINC1	single_name	1	5.312412262	6.175992012	16.18949127	4.141985397e-06	4.691256783e-06	1.176246639e-05	13	22	7
2130	MAPKAPK2	single_name	1	4.143182278	3.408540726	16.16716957	3.230359326e-06	2.589112772e-06	1.174624857e-05	7	9	3
2131	CNN2	single_name	1	0	16.154562	7.815841198	0	1.227093532e-05	5.678595323e-06	0	6	6
2132	AS3MT	single_name	1	10.06918621	10.21362495	16.14822197	7.850750317e-06	7.758225278e-06	1.17324822e-05	11	13	7
2133	CASP7	single_name	1	10.23641586	6.19319725	16.14657354	7.981136052e-06	4.704325808e-06	1.173128454e-05	7	3	2
2134	TBL3	single_name	1	16.13459396	7.376717091	6.65856266	1.257983178e-05	5.603322352e-06	4.837775208e-06	7	3	3
2135	NNMT	single_name	1	16.1213299	11.69216108	0	1.256949005e-05	8.881314918e-06	0	2	10	0
2136	IPO5	single_name	1	9.32142067	15.59256077	16.12101555	7.267731944e-06	1.184404163e-05	1.171271539e-05	18	26	13
2137	CYGB	single_name	1	0	16.10894728	0	0	1.223628658e-05	0	0	4	0
2138	GHITM	single_name	1	16.07064819	14.31612396	7.33686161	1.252997449e-05	1.087446576e-05	5.330592954e-06	19	25	11
2139	SARS2	single_name	1	11.98537159	16.04330444	8.875941992	9.344763105e-06	1.218642457e-05	6.448810998e-06	19	25	10
2140	TGM1	single_name	1	5.337846756	6.329535007	16.0148139	4.161816182e-06	4.807887377e-06	1.163555464e-05	18	21	10
2141	H2AFY2	single_name	1	10.22977448	10.91654825	15.97928429	7.97595789e-06	8.292162771e-06	1.160974062e-05	18	22	12
2142	NIF3L1	single_name	1	6.555329561	3.87916708	15.9135375	5.111064047e-06	2.946598513e-06	1.156197232e-05	6	8	6
2143	SNRPD2	single_name	1	10.83284426	13.80136681	15.89407015	8.446159769e-06	1.048345845e-05	1.154782833e-05	10	14	8
2144	COX11	single_name	1	15.89066124	5.114629865	3.49856925	1.238964214e-05	3.885050693e-06	2.541883653e-06	5	4	1
2145	TIGAR	single_name	1	11.42979527	15.88803196	4.082744598	8.911590959e-06	1.206848026e-05	2.966315946e-06	4	1	1
2146	HDHD1	single_name	1	13.03429413	15.88399982	6.42247057	1.016258778e-05	1.206541747e-05	4.666242623e-06	1	7	2
2147	TFRC	single_name	1	4.744709015	1.681409836	15.88116646	3.699358123e-06	1.277191629e-06	1.153845316e-05	16	14	6
2148	HLA-A	single_name	1	4.473860264	3.772347212	15.87205696	3.488182575e-06	2.865458603e-06	1.153183466e-05	5	10	6
2149	KNG1	single_name	1	15.8439846	10.43677807	11.31240845	1.235324926e-05	7.927731418e-06	8.219024423e-06	5	19	7
2150	SNX4	single_name	1	7.766252041	8.646270752	15.80622292	6.055196954e-06	6.567669815e-06	1.148400297e-05	3	3	2
2151	HOOK3	single_name	1	7.386954308	6.522306204	15.79219151	5.759465825e-06	4.954315543e-06	1.147380845e-05	11	12	6
2152	CACNB3	single_name	1	15.78564501	6.807948112	13.01563168	1.230776301e-05	5.1712879e-06	9.456500367e-06	8	15	7
2153	ARID1A	single_name	1	15.76156807	2.228390276	0.9245995283	1.228899068e-05	1.692675602e-06	6.717673023e-07	1	6	3
2154	MRPS10	single_name	1	15.73934221	7.143780708	0	1.227166161e-05	5.426384885e-06	0	14	7	0
2155	BCKDHA	single_name	1	15.71569729	4.827749252	5.314857483	1.225322612e-05	3.667137422e-06	3.861506916e-06	17	14	1
2156	SARNP	single_name	1	15.69286442	10.10192108	11.3376255	1.223542377e-05	7.673375501e-06	8.237345862e-06	15	15	7
2157	RWDD1	single_name	1	10.1335535	15.68204975	14.57337618	7.900936255e-06	1.191201707e-05	1.058827882e-05	1	10	2
2158	SUGT1	single_name	1	2.604832053	8.590524435	15.65972424	2.030937321e-06	6.525325154e-06	1.137756443e-05	12	18	7
2159	SNX2	single_name	1	15.64346123	3.033965826	2.927644491	1.219690505e-05	2.304587301e-06	2.127078569e-06	3	5	5
2160	EPB41L2	single_name	1	4.964659691	3.110417604	15.63550806	3.870849424e-06	2.362659741e-06	1.135997018e-05	3	9	2
2161	TLN2	single_name	1	15.13807011	15.62867928	14.76961994	1.180286134e-05	1.187147709e-05	1.073085962e-05	19	29	13
2162	FLOT2	single_name	1	15.60792971	9.224094629	15.15483809	1.216920181e-05	7.006582329e-06	1.101073966e-05	18	26	10
2163	STX2	single_name	1	15.57601929	13.55909538	0	1.214432187e-05	1.029943013e-05	0	5	7	0
2164	AMPD3	single_name	1	7.056994915	6.575586796	15.56688976	5.50220285e-06	4.99478725e-06	1.131011559e-05	3	11	3
2165	RER1	single_name	1	14.09507275	9.039265633	15.54175282	1.098965641e-05	6.866187024e-06	1.129185236e-05	5	9	7
2166	ARPC5	single_name	1	6.387601852	3.135492086	15.5382576	4.980289987e-06	2.381706209e-06	1.128931291e-05	1	1	1
2167	BTN3A2;BTN3A3;BTN3A1	multi_gene_cell	1	6.757125378	7.217715025	15.53369665	5.268400354e-06	5.482545072e-06	1.128599915e-05	4	6	6
2168	COMTD1	single_name	1	8.742244244	15.52072525	4.799497843	6.816159253e-06	1.178947568e-05	3.48707264e-06	12	11	4
2169	DCUN1D1	single_name	1	4.798950195	15.52072525	8.440947056	3.741648925e-06	1.178947568e-05	6.132765656e-06	3	7	6
2170	RAB9A	single_name	1	12.5312891	15.4786787	12.83303165	9.770404461e-06	1.17575373e-05	9.323832417e-06	2	9	2
2171	EPN1	single_name	1	13.61452818	15.47633982	9.702618599	1.061498508e-05	1.175576069e-05	7.049432453e-06	8	4	5
2172	AKR1C2	single_name	1	14.90307665	15.44290733	9.164382935	1.161964148e-05	1.173036552e-05	6.658377614e-06	12	15	7
2173	Septin 1	single_name	1	5.950190365	15.43004698	0	4.639248686e-06	1.172059685e-05	0	4	2	0
2174	DNAJB12	single_name	1	15.42719603	8.772338867	0	1.202828725e-05	6.663430609e-06	0	4	3	0
2175	UBR3	single_name	1	2.484269857	1.165210754	15.42551947	1.936937302e-06	8.850890418e-07	1.120740308e-05	10	8	4
2176	CPPED1	single_name	1	12.48092747	7.309613228	15.42268848	9.731138467e-06	5.552350549e-06	1.120534623e-05	3	15	7
2177	MRPL23	single_name	1	8.436685562	12.89324999	15.4112401	6.577921042e-06	9.793656849e-06	1.119702841e-05	16	22	8
2178	GNAI2	single_name	1	8.595101595	8.601853371	15.4091301	6.701434968e-06	6.533930564e-06	1.119549539e-05	12	19	11
2179	UPF2	single_name	1	5.497076035	15.35968113	0	4.28596418e-06	1.166714726e-05	0	3	2	0
2180	TBCE	single_name	1	1.182756752	9.093572617	15.34067392	9.221726314e-07	6.907438374e-06	1.114575859e-05	2	15	6
2181	CSE1L	single_name	1	3.657763183	15.24717331	5.575442314	2.851887418e-06	1.158168681e-05	4.050834689e-06	8	19	11
2182	HYI	single_name	1	15.24276066	10.30238628	7.853198528	1.188448655e-05	7.825648e-06	5.705737271e-06	11	14	3
2183	HSPA12B	single_name	1	13.86638832	15.222826	0	1.081135558e-05	1.15631927e-05	0	3	9	0
2184	CPA4	single_name	1	11.76506424	6.804816246	15.1478045	9.172993713e-06	5.168908948e-06	1.100562941e-05	13	11	8
2185	WLS	single_name	1	4.953188419	15.13426304	6.911100149	3.861905494e-06	1.149592066e-05	5.021256188e-06	6	18	8
2186	SEC23A	single_name	1	15.13229346	1.888498545	2.800143003	1.179835741e-05	1.434495315e-06	2.03444243e-06	2	10	5
2187	ABI3BP	single_name	1	1.43243444	6.303315639	15.09463271	1.11684151e-06	4.787971259e-06	1.096699748e-05	3	3	2
2188	ACAT2	single_name	1	15.07882023	3.752685785	13.48078156	1.175666536e-05	2.850523869e-06	9.794454767e-06	6	6	5
2189	CTNNA1	single_name	1	11.2701149	15.07006788	7.330082417	8.787091256e-06	1.144715829e-05	5.325667535e-06	16	22	9
2190	TARS	single_name	1	1.745995998	6.816718578	15.06856251	1.361319411e-06	5.177949908e-06	1.094805619e-05	8	17	10
2191	AFAP1L2	single_name	1	15.05526292	0	0	1.173829818e-05	0	0	4	0	0
2192	OPTN	single_name	1	2.659782767	5.767306805	15.02778006	2.073781333e-06	4.38082127e-06	1.091842572e-05	10	13	4
2193	SMCHD1	single_name	1	2.705515444	15.02355099	12.05524826	2.109438219e-06	1.141182426e-05	8.7587343e-06	12	17	9
2194	IDH1	single_name	1	2.88321805	13.06038094	15.0184164	2.247989514e-06	9.920608792e-06	1.091162256e-05	11	21	11
2195	SNRPC	single_name	1	14.08494949	15.01016808	12.70174408	1.098176351e-05	1.140165866e-05	9.228445498e-06	5	6	5
2196	CEP152	single_name	1	6.151900768	6.357392311	14.99453068	4.796518397e-06	4.829047665e-06	1.08942684e-05	10	19	9
2197	GORASP2	single_name	1	14.99173927	3.961503506	10.52067852	1.168877001e-05	3.009140905e-06	7.64379346e-06	3	9	3
2198	MVD	single_name	1	14.98268318	4.754767418	10.50213408	1.168170915e-05	3.611700737e-06	7.63032001e-06	3	3	6
2199	GDE1	single_name	1	4.687671185	4.738455772	14.98090219	3.654886827e-06	3.599310482e-06	1.088436663e-05	9	15	6
2200	UBE2V2	single_name	1	0	14.9629159	11.56616688	0	1.136576611e-05	8.403392478e-06	0	4	3
2201	GSPT1	single_name	1	14.95412588	6.186845779	10.50719833	1.165944358e-05	4.699501258e-06	7.633999438e-06	16	13	7
2202	MRPS25	single_name	1	14.28259087	14.88260651	7.407115936	1.113586068e-05	1.130476344e-05	5.381636198e-06	9	4	1
2203	DNPEP	single_name	1	4.769701481	14.85910416	7.971645355	3.718844267e-06	1.128691116e-05	5.791794751e-06	7	17	11
2204	MRPL53	single_name	1	9.437143326	14.84307957	4.715641499	7.357958667e-06	1.127473895e-05	3.426146857e-06	3	7	1
2205	MIB2	single_name	1	12.35226536	0.9560861588	14.83538532	9.630823101e-06	7.262389052e-07	1.077864142e-05	1	4	1
2206	TUBB6	single_name	1	1.807121038	4.116418839	14.8328985	1.408977426e-06	3.126813921e-06	1.077683462e-05	1	2	2
2207	SCLY	single_name	1	0	14.8278966	5.569218636	0	1.126320603e-05	4.046312878e-06	0	10	1
2208	CDC42EP1	single_name	1	14.81312466	0	0	1.154950764e-05	0	0	7	0	0
2209	MTIF3	single_name	1	6.764809132	14.80540466	2.930276632	5.274391229e-06	1.124612126e-05	2.12899095e-06	11	15	3
2210	SERPINB7	single_name	1	6.708020449	2.90173316	14.80436993	5.230114188e-06	2.204143941e-06	1.07561072e-05	12	9	7
2211	BCL2	single_name	1	12.68603325	14.78283215	10.24619055	9.89105549e-06	1.122897527e-05	7.444364368e-06	5	15	8
2212	MAP2K1	single_name	1	7.345811844	14.75639439	14.1840868	5.72738784e-06	1.120889326e-05	1.030544082e-05	8	19	6
2213	MFN2	single_name	1	9.901057243	8.282503605	14.72490883	7.719663403e-06	6.291353865e-06	1.069837479e-05	17	26	11
2214	SSU72	single_name	1	3.393303394	14.68020058	9.905779362	2.645693221e-06	1.115101678e-05	7.197038799e-06	1	1	2
