# GENERATED by mass_fractions.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-12T22:37:02Z
# dataset     = data/literature/murgia_2021/13395_2021_279_MOESM1_ESM.xlsx sha256 223f875331e1b0de0e97ad80a2a8149932a160be4183f573bbb2908d30210d2a
# accessions  = config/accessions.ini sha256 eab7879e14401408aa6c70f4047db865441ca64fa933e1e751b571bfa7cac220
# composition = outputs/composition/amino_acid_composition_per_protein.tsv sha256 9ecb8ae2215e5755640d0ff4a5dd19bf23d7518a8401d0d7a77c6ad74939cdd4
# rules       = B0-B5, D31 (within-tier), D47 (summed rows), D48 (shared rows)
# header_whitespace_stripped_for = ['Median 1', 'Standard deviation 1', 'Median 2A', 'Standard deviation 2A', 'Median 2X', 'Standard deviation 2X']
# tier 1: 242 entries, ordered by type-I weight; rank_<type> and cumulative_share_<type> follow that fiber type's own order
rank_I	accession	gene	tier	match_rule	w_I	rank_I	cumulative_share_I_in_I_order	w_I_low	w_I_high	valid_I	w_IIa	rank_IIa	cumulative_share_IIa_in_IIa_order	w_IIa_low	w_IIa_high	valid_IIa	w_IIx	rank_IIx	cumulative_share_IIx_in_IIx_order	w_IIx_low	w_IIx_high	valid_IIx
113	Q8IWX7	UNC45B	1	single	3.539033652e-05	113	0.9991802621	0	0.0001380621165	19	0.000150545474	82	0.9966847759	1.065479626e-05	0.0002904361517	29	0.0001335955482	90	0.9974057783	1.389464005e-05	0.0002532964564	13
114	Q6IBS0	TWF2	1	single	3.531072331e-05	114	0.9992155729	1.157770285e-05	5.904374376e-05	19	4.981387339e-05	108	0.9989971409	1.53002847e-05	8.432746208e-05	29	4.59146135e-05	112	0.9991146916	0	9.828054522e-05	13
115	O94875	SORBS2	1	summed:2	3.492328663e-05	115	0.9992504962	0	0.0001198047098	10	4.822346577e-05	109	0.9990453643	0	0.000211817858	15	0.0002184342718	78	0.9953798191	0	0.0005747434119	5
116	Q6H8Q1	ABLIM2	1	summed:2	3.176546827e-05	116	0.9992822616	1.664917549e-05	4.688176106e-05	18	3.555372386e-05	116	0.9993351338	4.122056856e-06	6.698539086e-05	28	5.023414422e-05	109	0.9989695419	1.729753009e-05	8.317075834e-05	12
117	Q9H1R3	MYLK2	1	single	3.073582191e-05	117	0.9993129974	0	0.000351263377	16	5.020561808e-05	107	0.998947327	0	0.0002758505393	25	0.0004763261023	58	0.989099767	0	0.001307247151	13
118	A8MU46	SMTNL1	1	single	2.927652182e-05	118	0.999342274	0	0.0001408841119	16	7.474478486e-05	98	0.9984233474	0	0.0001834379961	25	3.261978917e-05	118	0.9993257288	0	7.691619165e-05	12
119	P28289	TMOD1	1	single	2.683607281e-05	119	0.99936911	0	5.749226743e-05	19	4.269307969e-05	113	0.9992233701	6.227327023e-06	7.915883235e-05	28	4.907187913e-05	111	0.999068777	1.162983044e-05	8.651392783e-05	13
120	O75880	SCO1	1	single	2.531086189e-05	120	0.9993944209	0	5.169053927e-05	19	1.387716294e-05	131	0.9996342986	5.850760613e-06	2.190356526e-05	26	1.567552722e-05	133	0.9996427419	0	5.279965584e-05	12
121	P49257	LMAN1	1	single	2.378671351e-05	121	0.9994182076	8.620694194e-06	3.895273283e-05	18	3.049367748e-05	117	0.9993656275	1.638800461e-05	4.459935036e-05	27	2.776384975e-05	119	0.9993534927	1.338884179e-05	4.213885772e-05	12
122	Q8WX93	PALLD	1	single	2.372072735e-05	122	0.9994419283	7.988593273e-06	3.945286143e-05	18	2.101507647e-05	121	0.9994649953	0	6.229857696e-05	28	1.858138593e-05	129	0.9995737648	3.667326117e-06	3.349544574e-05	12
123	O75369	FLNB	1	single	2.33345547e-05	123	0.9994652629	0	0.0004603895594	19	1.878470344e-05	124	0.999523324	0	0.0001906539702	27	1.366923998e-05	135	0.9996712894	0	0.000518980799	13
124	O76041	NEBL	1	single	2.319816968e-05	124	0.9994884611	0	7.46327447e-05	8	1.500063159e-05	129	0.9996056968	0	6.153084303e-05	22	1.048306544e-05	144	0.9997766554	0	6.355645604e-05	10
125	P21333	FLNA	1	single	2.143982105e-05	125	0.9995099009	0	6.476976839e-05	19	2.72069447e-05	118	0.9993928344	0	0.0001616813489	29	4.046668629e-05	113	0.9991551583	0	0.000100977459	13
126	Q05682	CALD1	1	single	2.089982543e-05	126	0.9995308007	1.455578084e-06	4.034407278e-05	7	1.135436146e-05	138	0.9997202222	0	0.0002976939596	13	5.06727574e-05	107	0.9988688841	6.149582066e-07	0.0001007305566	8
127	Q9Y2K3	MYH15	1	single	2.062305291e-05	127	0.9995514238	0	5.646099631e-05	10	1.097717155e-05	141	0.9997538915	0	9.507773309e-05	9	1.092129097e-05	143	0.9997661723	0	0.0001313593638	5
128	O14974	PPP1R12A	1	single	1.723083671e-05	128	0.9995686546	4.143252707e-06	3.031842072e-05	10	3.865040858e-05	114	0.9992620205	0	0.000192727478	17	9.502443951e-06	148	0.9998158595	0	4.245302525e-05	10
129	Q13203	MYBPH	1	single	1.701365194e-05	129	0.9995856683	0	0.000130794887	16	2.506364708e-05	120	0.9994439802	0	0.0002142449717	23	5.016317656e-05	110	0.9990197051	0	0.0001652816198	12
130	Q9UKP3	ITGB1BP2	1	single	1.447536243e-05	130	0.9996001436	9.809313203e-06	1.914141166e-05	4	3.008781338e-06	176	0.9999788993	1.974523352e-06	4.043039323e-06	3	1.116796547e-05	141	0.9997443223	6.431481055e-06	1.590444989e-05	2
131	Q86YM7	HOMER1	1	single	1.382388283e-05	131	0.9996139675	5.924857873e-07	2.705527988e-05	19	8.573189617e-06	149	0.9998310702	0	0.0001203326173	23	6.226486004e-06	161	0.9999175527	0	1.62668832e-05	10
132	Q14896	MYBPC3	1	single	1.371322049e-05	132	0.9996276807	1.793946358e-06	2.563249461e-05	11	5.758121451e-06	162	0.9999178394	0	1.890795994e-05	17	9.244328088e-06	150	0.9998345585	0	2.028353338e-05	7
133	P23634	ATP2B4	1	single	1.361122491e-05	133	0.9996412919	0	5.529033052e-05	14	1.275192894e-05	132	0.9996470506	0	6.977369497e-05	21	6.217928046e-06	162	0.9999237706	0	0.0001053813109	11
134	Q8WXH0	SYNE2	1;2	single	1.354400647e-05	134	0.999654836	0	4.730714233e-05	16	1.545813174e-05	128	0.9995906962	0	0.0001315781535	27	9.865328302e-06	146	0.999796672	0	2.430051286e-05	10
135	P02730	SLC4A1	1	single	1.349635096e-05	135	0.9996683323	0	9.150150725e-05	14	6.453229675e-06	157	0.9998873829	0	2.401433959e-05	21	6.797360489e-06	158	0.9998982888	0	4.200209712e-05	8
136	P30626	SRI	1;2	single	1.232074189e-05	136	0.999680653	0	2.468870805e-05	2	5.570466264e-06	165	0.9999345943	3.831386504e-06	7.309546023e-06	5	6.826617572e-06	157	0.9998914915	6.826617572e-06	6.826617572e-06	1
137	O00757	FBP2	1	single	1.226674344e-05	137	0.9996929198	0	0.0002452990823	14	0.0002020583389	77	0.9958083942	0	0.0005503432046	27	0.0002653367486	74	0.9944723886	0	0.0008154915329	13
138	A4UGR9	XIRP2	1	single	1.202937261e-05	138	0.9997049492	0	0.0001797238391	16	0.0001163043463	88	0.9975079075	0	0.0003452874775	26	0.0002717971659	72	0.9939369244	0	0.0007644442179	10
139	Q9H7C4	SYNC	1	single	1.179258876e-05	139	0.9997167417	0	2.435017832e-05	18	1.211490708e-05	136	0.99969685	0	5.236014375e-05	26	2.050321604e-05	125	0.9994968677	0	0.0001018398077	13
140	Q9ULV4	CORO1C	1	single	1.140369959e-05	140	0.9997281454	3.097219537e-06	1.971017963e-05	9	6.195354946e-06	159	0.9999000278	0	1.89128877e-05	17	5.735712362e-06	165	0.9999414184	3.212895104e-06	8.25852962e-06	7
141	Q13501	SQSTM1	1	single	1.099324852e-05	141	0.9997391387	0	2.373017644e-05	2	6.578260948e-06	155	0.9998744242	0	1.351948763e-05	12	5.710975083e-06	166	0.9999471294	1.29378128e-06	1.012816889e-05	9
142	Q9Y623	MYH4	1	single	1.086733633e-05	142	0.999750006	0	0.00057706928	19	0.006222871208	27	0.9290507729	0.004201237801	0.008244504616	29	0.0003214045086	67	0.9924484121	0	0.001031518117	13
143	Q9UNE7	STUB1	1	single	1.075349312e-05	143	0.9997607595	6.770513644e-07	2.082993487e-05	17	1.914891479e-05	123	0.9995045393	0	9.376218837e-05	26	1.875256113e-05	128	0.9995551835	0	8.285643769e-05	13
144	Q12955	ANK3	1;2	single	1.045500003e-05	144	0.9997712145	3.637406242e-06	1.727259382e-05	15	1.134045935e-05	140	0.9997429143	7.827277674e-07	2.189819092e-05	27	1.487824229e-05	134	0.9996576201	8.332701507e-06	2.142378308e-05	12
145	P29475	NOS1	1;2	single	1.024021065e-05	145	0.9997814547	4.038461807e-08	2.044003667e-05	16	1.566996901e-05	127	0.9995752381	0	3.482489125e-05	23	9.454645506e-06	149	0.9998253141	0	3.171808584e-05	12
146	Q5VU43	PDE4DIP	1	single	9.630054198e-06	146	0.9997910848	6.327284707e-06	1.293282369e-05	4	2.54841558e-06	179	0.9999867589	2.54841558e-06	2.54841558e-06	1	0	221	1	0	0	0
147	Q92736	RYR2	1;2	single	9.524465675e-06	147	0.9998006093	1.187751494e-06	1.786117985e-05	9	2.039510126e-05	122	0.9994853904	0	5.756327203e-05	22	3.635028796e-05	114	0.9991915086	0	7.563073185e-05	8
148	Q9BYV2	TRIM54	1	single	9.427302678e-06	148	0.9998100366	3.207940067e-06	1.564666529e-05	13	7.764938106e-06	151	0.9998468543	3.732592729e-07	1.515661694e-05	24	6.289920853e-06	160	0.9999113262	1.515336658e-06	1.106450505e-05	9
149	Q01449	MYL7	1	summed:2	9.318048204e-06	149	0.9998193546	0	2.691140277e-05	10	0.0001857765461	79	0.9961825765	1.909003448e-05	0.0003524630578	25	0.0002354373317	75	0.9947078259	8.950607672e-05	0.0003813685867	9
150	O95749	GGPS1	1	single	8.944597569e-06	150	0.9998282992	4.669547461e-06	1.321964768e-05	2	4.76134547e-06	167	0.9999442599	0	1.088698292e-05	4	0	187	1	0	0	0
151	P19429	TNNI3	1	single	8.497730409e-06	151	0.9998367969	0	1.832323454e-05	7	7.170620099e-06	152	0.9998540249	1.300615473e-07	1.421117865e-05	8	1.160733494e-05	140	0.9997331543	1.160733494e-05	1.160733494e-05	1
152	Q86VF2	IGFN1	1	single	8.293182628e-06	152	0.9998450901	0	3.558964467e-05	16	6.324998517e-05	100	0.9985521687	0	0.0001301515436	29	2.024794522e-05	126	0.9995171157	0	4.421349888e-05	12
153	P50479	PDLIM4	1	single	8.259170293e-06	153	0.9998533493	5.272508806e-06	1.124583178e-05	4	5.607510387e-06	163	0.9999234469	2.871023557e-06	8.343997218e-06	4	5.486944545e-06	169	0.9999638687	0	1.405944373e-05	3
154	P29536	LMOD1	1	single	8.093397163e-06	154	0.9998614427	0	0.0002276130785	5	3.57597735e-06	173	0.9999691598	0	5.460627202e-05	16	2.510217944e-05	122	0.9994324866	1.481893673e-05	3.538542215e-05	9
155	Q15327	ANKRD1	1	single	7.93265066e-06	155	0.9998693753	3.64290912e-06	1.22223922e-05	2	6.924819759e-06	153	0.9998609497	0	2.324496096e-05	11	1.908414438e-06	180	0.9999981706	0	4.261813387e-06	5
156	A7E2Y1	MYH7B	1	single	7.502215692e-06	156	0.9998768776	0	4.005463537e-05	3	1.260859551e-05	134	0.9996722865	0	9.985523817e-05	22	9.684997576e-06	147	0.999806357	0	0.0001562641798	9
157	Q13418	ILK	1	single	7.391575115e-06	157	0.9998842691	3.344034978e-06	1.143911525e-05	12	8.611160835e-06	148	0.9998224971	7.503394483e-07	1.647198222e-05	19	5.542275006e-06	168	0.9999583817	0	2.832046155e-05	10
158	Q8IUG5	MYO18B	1	single	7.336206539e-06	158	0.9998916053	0	1.603451156e-05	10	6.896196101e-06	154	0.9998678459	0	1.754609402e-05	18	1.775616746e-05	131	0.9996097266	0	6.721509166e-05	8
159	P13535	MYH8	1	single	7.257769689e-06	159	0.9998988631	0	1.477955961e-05	6	1.472462051e-05	130	0.9996204215	6.749451577e-07	2.877429587e-05	17	1.171094935e-05	139	0.999721547	4.179133271e-06	1.924276542e-05	8
160	O76003	GLRX3	1	single	6.913722054e-06	160	0.9999057768	0	1.76555516e-05	6	6.505511495e-06	156	0.9998809297	0	0.0004225593306	12	5.229754818e-06	170	0.9999690984	2.347082181e-06	8.112427456e-06	4
161	P84077	ARF1	1	shared_group	6.285348232e-06	161	0.9999120622	6.285348232e-06	6.285348232e-06	0	1.135165815e-05	139	0.9997315739	1.135165815e-05	1.135165815e-05	0	1.820558014e-05	130	0.9995919704	1.820558014e-05	1.820558014e-05	0
162	Q9HBI1	PARVB	1	single	6.238048275e-06	162	0.9999183002	2.649207671e-06	9.826888879e-06	14	4.904299549e-06	166	0.9999394986	0	1.712665093e-05	21	1.733979335e-05	132	0.9996270664	0	0.0002490320895	13
163	O75190	DNAJB6	1	single	6.06972796e-06	163	0.9999243699	0	2.21315382e-05	8	6.449563296e-06	158	0.9998938325	0	1.425390119e-05	14	6.747442635e-06	159	0.9999050363	6.579306247e-07	1.283695465e-05	7
164	P16298	PPP3CB	1	single	6.013265002e-06	164	0.9999303832	0	1.403619203e-05	5	1.244866241e-05	135	0.9996847351	3.344679681e-06	2.155264513e-05	14	1.181032837e-05	138	0.9997098361	0	2.641371319e-05	8
165	Q14192	FHL2	1	single	5.961260358e-06	165	0.9999363445	1.091016694e-06	1.083150402e-05	3	1.060108389e-05	142	0.9997644926	0	2.664112339e-05	10	0.0001103711129	93	0.9977588927	0.0001103711129	0.0001103711129	1
166	P12829	MYL4	1	single	5.506398177e-06	166	0.9999418509	2.498702316e-06	8.514094038e-06	6	1.896277999e-06	185	1	0	2.991409331e-05	12	2.080809939e-06	179	0.9999962622	3.575710592e-07	3.804048819e-06	5
167	P35222	CTNNB1	1	single	5.401522494e-06	167	0.9999472524	0	1.527648452e-05	17	5.576956608e-06	164	0.9999290238	0	2.631396206e-05	22	1.015135692e-05	145	0.9997868067	0	3.210110285e-05	10
168	Q8N0Z2	ABRA	1	single	5.153408776e-06	168	0.9999524058	0	1.118113252e-05	2	1.021299516e-05	144	0.9997850228	1.08386606e-06	1.934212425e-05	12	2.528073063e-06	176	0.9999896675	1.383171595e-06	3.672974531e-06	7
169	Q08209	PPP3CA	1	single	4.613246288e-06	169	0.9999570191	0	1.414436644e-05	11	1.262730603e-05	133	0.9996596779	0	2.865759595e-05	28	2.747706306e-05	120	0.9993809697	2.867933168e-06	5.208619295e-05	13
170	Q15172	PPP2R5A	1	single	4.577765511e-06	170	0.9999615968	0	3.644255176e-05	14	4.058429097e-06	171	0.9999617567	0	1.345481007e-05	11	8.2491464e-06	154	0.9998691286	1.675409523e-06	1.482288328e-05	9
171	Q15413	RYR3	1;2	single	3.920969234e-06	171	0.9999655178	0	2.175893616e-05	6	5.305499614e-05	105	0.9988465173	2.803796882e-05	7.807202346e-05	6	0.0001570642075	86	0.9968566262	0	0.0003661038878	6
172	O43819	SCO2	1	single	3.889370207e-06	172	0.9999694072	2.760355732e-06	5.018384681e-06	10	2.505247486e-06	180	0.9999892641	0	7.427445993e-06	8	1.931521877e-05	127	0.9995364309	8.554566114e-06	3.007587143e-05	4
173	Q96JY6	PDLIM2	1	single	3.650297302e-06	173	0.9999730575	3.186879352e-06	4.113715251e-06	3	4.365154608e-06	170	0.9999576983	2.742459154e-06	5.987850062e-06	7	3.580446444e-06	173	0.9999813491	3.088486581e-06	4.072406307e-06	3
174	P24844	MYL9	1	single	3.44137791e-06	174	0.9999764988	3.44137791e-06	3.44137791e-06	1	2.752241813e-06	177	0.9999816516	0	4.601081975e-05	6	1.829358565e-06	181	1	1.829358565e-06	1.829358565e-06	1
175	Q9NYL9	TMOD3	1	single	3.082523177e-06	175	0.9999795814	2.549126175e-06	3.615920179e-06	2	3.827075352e-06	172	0.9999655838	2.219984067e-06	5.434166636e-06	5	3.722239801e-06	172	0.9999777687	3.722239801e-06	3.722239801e-06	1
176	P21291	CSRP1	1	single	3.008053451e-06	176	0.9999825894	3.008053451e-06	3.008053451e-06	1	4.523671182e-06	169	0.9999533332	1.185846614e-06	7.861495749e-06	10	0	197	1	0	0	0
177	Q13496	MTM1	1	single	2.967482881e-06	177	0.9999855569	0	6.254733968e-06	12	2.558927983e-06	178	0.9999842105	0	6.414495246e-06	14	7.325343643e-06	156	0.9998846649	9.058071038e-07	1.374488018e-05	3
178	Q13153	PAK1	1	single	2.871658435e-06	178	0.9999884285	1.136293086e-06	4.607023783e-06	2	2.474885008e-06	181	0.999991739	1.428865727e-06	3.520904289e-06	2	2.139110235e-06	178	0.9999941814	2.139110235e-06	2.139110235e-06	1
179	Q13049	TRIM32	1	single	2.480348118e-06	179	0.9999909089	2.480348118e-06	2.480348118e-06	1	2.1634409e-06	182	0.9999939025	1.96443513e-06	2.36244667e-06	2	2.374770471e-06	177	0.9999920423	2.374770471e-06	2.374770471e-06	1
180	Q96Q27	ASB2	1	single	2.449386333e-06	180	0.9999933583	0	5.554777889e-06	12	4.549543274e-06	168	0.9999488095	0	0.0001910645856	18	0.000444714693	60	0.9900013576	0.0002884368382	0.0006009925478	5
181	O60706	ABCC9	1	single	2.253519851e-06	181	0.9999956118	6.042827322e-07	3.902756969e-06	5	3.549390165e-06	174	0.9999727092	1.501139837e-06	5.597640492e-06	9	8.387581093e-06	153	0.9998608794	1.19030269e-06	1.55848595e-05	10
182	P45379	TNNT2	1	shared_group	2.235769656e-06	182	0.9999978476	2.235769656e-06	2.235769656e-06	0	3.181343124e-06	175	0.9999758905	3.181343124e-06	3.181343124e-06	0	5.956970356e-06	163	0.9999297276	5.956970356e-06	5.956970356e-06	0
183	Q12792	TWF1	1	single	2.152427841e-06	183	1	0	4.57735849e-06	3	2.142350873e-06	183	0.9999960448	2.142350873e-06	2.142350873e-06	1	3.234205661e-06	174	0.9999845833	2.476884074e-07	6.220722915e-06	3
184	A0A1B0GWK0	PVALEF	1	none	0	184	1	0	0	0	0	186	1	0	0	0	0	182	1	0	0	0
185	A2RUH7	MYBPHL	1	none	0	185	1	0	0	0	0	187	1	0	0	0	0	183	1	0	0	0
186	O75052	NOS1AP	1;2	none	0	186	1	0	0	0	0	188	1	0	0	0	0	184	1	0	0	0
187	O75628	REM1	1	none	0	187	1	0	0	0	0	189	1	0	0	0	0	185	1	0	0	0
188	O95393	BMP10	1	none	0	188	1	0	0	0	0	190	1	0	0	0	0	186	1	0	0	0
189	P05787	KRT8	1	none	0	189	1	0	0	0	0	191	1	0	0	0	0	188	1	0	0	0
190	P08253	MMP2	1	none	0	190	1	0	0	0	0	192	1	0	0	0	0	189	1	0	0	0
191	P08727	KRT19	1	none	0	191	1	0	0	0	0	193	1	0	0	0	0	190	1	0	0	0
192	P0CAP1	MYZAP	1	none	0	192	1	0	0	0	0	194	1	0	0	0	0	191	1	0	0	0
193	P0CAP2	POLR2M	1	none	0	193	1	0	0	0	0	195	1	0	0	0	0	192	1	0	0	0
194	P0DP25	CALM3	1	none	0	194	1	0	0	0	0	196	1	0	0	0	0	193	1	0	0	0
195	P11166	SLC2A1	1	single	0	195	1	0	0	0	5.913441526e-06	161	0.9999120812	5.913441526e-06	5.913441526e-06	1	0	194	1	0	0	0
196	P15172	MYOD1	1	none	0	196	1	0	0	0	0	197	1	0	0	0	0	195	1	0	0	0
197	P15382	KCNE1	1	none	0	197	1	0	0	0	0	198	1	0	0	0	0	196	1	0	0	0
198	P22460	KCNA5	1	none	0	198	1	0	0	0	0	199	1	0	0	0	0	198	1	0	0	0
199	P31431	SDC4	1	none	0	199	1	0	0	0	0	200	1	0	0	0	0	199	1	0	0	0
200	P32418	SLC8A1	1	none	0	200	1	0	0	0	0	201	1	0	0	0	0	200	1	0	0	0
201	P35498	SCN1A	1	none	0	201	1	0	0	0	0	202	1	0	0	0	0	201	1	0	0	0
202	P68032	ACTC1	1	none	0	202	1	0	0	0	0	203	1	0	0	0	0	202	1	0	0	0
203	P68106	FKBP1B	1;2	none	0	203	1	0	0	0	0	204	1	0	0	0	0	203	1	0	0	0
204	Q01668	CACNA1D	1	none	0	204	1	0	0	0	0	205	1	0	0	0	0	204	1	0	0	0
205	Q07343	PDE4B	1	none	0	205	1	0	0	0	0	206	1	0	0	0	0	205	1	0	0	0
206	Q13936	CACNA1C	1	none	0	206	1	0	0	0	0	207	1	0	0	0	0	206	1	0	0	0
207	Q14331	FRG1	1	none	0	207	1	0	0	0	0	208	1	0	0	0	0	207	1	0	0	0
208	Q14524	SCN5A	1	none	0	208	1	0	0	0	0	209	1	0	0	0	0	208	1	0	0	0
209	Q14596	NBR1	1	none	0	209	1	0	0	0	0	210	1	0	0	0	0	209	1	0	0	0
210	Q15139	PRKD1	1	none	0	210	1	0	0	0	0	211	1	0	0	0	0	210	1	0	0	0
211	Q15842	KCNJ8	1	none	0	211	1	0	0	0	0	212	1	0	0	0	0	211	1	0	0	0
212	Q16527	CSRP2	1	none	0	212	1	0	0	0	0	213	1	0	0	0	0	212	1	0	0	0
213	Q16637	SMN1	1	none	0	213	1	0	0	0	0	214	1	0	0	0	0	213	1	0	0	0
214	Q2TBC4	PRICKLE4	1	none	0	214	1	0	0	0	0	215	1	0	0	0	0	214	1	0	0	0
215	Q2V2M9	FHOD3	1	none	0	215	1	0	0	0	0	216	1	0	0	0	0	215	1	0	0	0
216	Q5BKX8	CAVIN4	1	none	0	216	1	0	0	0	0	217	1	0	0	0	0	216	1	0	0	0
217	Q5BKY1	LRRC10	1	none	0	217	1	0	0	0	0	218	1	0	0	0	0	217	1	0	0	0
218	Q5JQC9	AKAP4	1	none	0	218	1	0	0	0	0	219	1	0	0	0	0	218	1	0	0	0
219	Q5JVS0	HABP4	1;2	none	0	219	1	0	0	0	0	220	1	0	0	0	0	219	1	0	0	0
220	Q5TD97	FHL5	1	none	0	220	1	0	0	0	0	221	1	0	0	0	0	220	1	0	0	0
221	Q5VZP5	STYXL2	1	none	0	221	1	0	0	0	0	222	1	0	0	0	0	222	1	0	0	0
222	Q6P050	FBXL22	1	none	0	222	1	0	0	0	0	223	1	0	0	0	0	223	1	0	0	0
223	Q711Q0	CEFIP	1	none	0	223	1	0	0	0	0	224	1	0	0	0	0	224	1	0	0	0
224	Q86SG2	ANKRD23	1	none	0	224	1	0	0	0	0	225	1	0	0	0	0	225	1	0	0	0
225	Q86VW2	ARHGEF25	1	none	0	225	1	0	0	0	0	226	1	0	0	0	0	226	1	0	0	0
226	Q8NBH2	KY	1	none	0	226	1	0	0	0	0	227	1	0	0	0	0	227	1	0	0	0
227	Q8NC69	KCTD6	1	none	0	227	1	0	0	0	0	228	1	0	0	0	0	228	1	0	0	0
228	Q8NDZ2	SIMC1	1	none	0	228	1	0	0	0	0	229	1	0	0	0	0	229	1	0	0	0
229	Q8NEZ5	FBXO22	1	none	0	229	1	0	0	0	0	230	1	0	0	0	0	230	1	0	0	0
230	Q8WU10	PYROXD1	1	none	0	230	1	0	0	0	0	231	1	0	0	0	0	231	1	0	0	0
231	Q92831	KAT2B	1	none	0	231	1	0	0	0	0	232	1	0	0	0	0	232	1	0	0	0
232	Q92952	KCNN1	1	none	0	232	1	0	0	0	0	233	1	0	0	0	0	233	1	0	0	0
233	Q969P5	FBXO32	1	none	0	233	1	0	0	0	0	234	1	0	0	0	0	234	1	0	0	0
234	Q969Q1	TRIM63	1	none	0	234	1	0	0	0	0	235	1	0	0	0	0	235	1	0	0	0
235	Q9C0I1	MTMR12	1;2	none	0	235	1	0	0	0	0	236	1	0	0	0	0	236	1	0	0	0
236	Q9H2S1	KCNN2	1	none	0	236	1	0	0	0	0	237	1	0	0	0	0	237	1	0	0	0
237	Q9NNX1	TUFT1	1	none	0	237	1	0	0	0	0	238	1	0	0	0	0	238	1	0	0	0
238	Q9NY72	SCN3B	1	none	0	238	1	0	0	0	0	239	1	0	0	0	0	239	1	0	0	0
239	Q9NZR1	TMOD2	1	none	0	239	1	0	0	0	0	240	1	0	0	0	0	240	1	0	0	0
240	Q9UGI6	KCNN3	1	none	0	240	1	0	0	0	0	241	1	0	0	0	0	241	1	0	0	0
241	Q9UJW0	DCTN4	1	single	0	241	1	0	0	0	2.058902417e-06	184	0.9999981037	0	4.340080516e-06	6	5.955105497e-06	164	0.9999356827	4.672877614e-06	7.23733338e-06	2
242	Q9UQD0	SCN8A	1	none	0	242	1	0	0	0	0	242	1	0	0	0	0	242	1	0	0	0
