# GENERATED by mass_fractions_pools.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-19T21:22:20Z
# category    = blood
# pool erythrocytes: bryk_2017 file.1 data/literature/bryk_2017/pr7b00025_si_002.xlsx sha256 de865512e5f0478dc6ba2e17258013fa7084a74144fdf1c07bd0e9174daf6400; sheet 'Table S3', header row 3; Bryk AH, Wiśniewski JR. Quantitative analysis of human red blood cell proteome. J Proteome Res 2017;16(8):2752-2761.  [author list verified 2026-09-18 from the article PDF on disk]
# pool plasma: geyer_2016 file.1 data/literature/geyer_2016/1-s2.0-S2405471216300722-mmc3.xlsx sha256 ccffa0e715fa41a3c839842830bcdea45e068004b6b9e1096133c38a6d0921d2; sheet 'Supplementary Table S2', header row 1; Geyer PE, Kulak NA, Pichler G, Holdt LM, Teupser D, Mann M. Plasma proteome profiling to assess human health and disease. Cell Syst 2016;2(3):185-195.  [author list verified 2026-09-18 from the article PDF on disk]
# accessions  = config/blood/accessions.ini sha256 ca1780b8054f3bd0c63af53ab3bf3232e35cca24e13302444f0e92a8639fb271
# composition = outputs/blood/intermediate/composition/amino_acid_composition_per_protein.tsv sha256 5fa362bcf0b6766e6d694840c9c21f80e8d5c70b324748fd239b4caa786cd439
# rules       = B0 (hash), D105 (published mass share, no MW step), D108 (mean of replicates), D47 (summed rows), D48 (shared rows), D53a, D31 (within pool), B5 (low/high), A7, D113 (immunoglobulin bound)
accession	gene	w	w_low	w_high	cumulative_w	match_rule
Q9NYT0	PLEK2	2.092881136e-06	0	6.199729494e-06	0.9995963458	single
Q15057	ACAP2	2.092022053e-06	1.253480673e-06	2.930563433e-06	0.9995984378	single
O15511	ARPC5	2.08944774e-06	6.925411872e-07	3.486354293e-06	0.9996005273	single
Q9HCN8	SDF2L1	2.083660604e-06	0	5.843043241e-06	0.9996026109	single
Q07020	RPL18	2.082016804e-06	6.706289436e-07	3.493404664e-06	0.999604693	single
O00399	DCTN6	2.063515094e-06	1.179928546e-06	2.947101641e-06	0.9996067565	single
Q8ND76	CCNY	2.062918271e-06	2.82133828e-08	4.09762316e-06	0.9996088194	single
Q9Y2B0	CNPY2	2.039334204e-06	5.058246364e-07	3.572843771e-06	0.9996108587	single
Q96Q45	TMEM237	2.032504387e-06	0	5.56986212e-06	0.9996128912	summed:2
Q92599	SEPTIN8	2.026208614e-06	5.19798564e-07	3.532618664e-06	0.9996149174	single
Q70UQ0	IKBIP	2.003082983e-06	1.275366293e-06	2.730799673e-06	0.9996169205	single
Q96S52	PIGS	2.00236568e-06	0	5.627157668e-06	0.9996189229	single
Q6P1A2	LPCAT3	1.992106891e-06	0	5.976320674e-06	0.999620915	single
P14317	HCLS1	1.990114963e-06	0	4.148154585e-06	0.9996229051	single
Q9UI10	EIF2B4	1.983208829e-06	0	4.860204817e-06	0.9996248883	single
P62495	ETF1	1.980446094e-06	3.919387737e-08	3.921698312e-06	0.9996268688	single
Q9P2W9	STX18	1.97409335e-06	9.901852945e-07	2.958001405e-06	0.9996288429	single
Q9Y3C6	PPIL1	1.969947221e-06	1.29987876e-06	2.640015682e-06	0.9996308128	single
Q8NBI5	SLC43A3	1.965677015e-06	6.231612075e-07	3.308192822e-06	0.9996327785	single
Q02750	MAP2K1	1.963628455e-06	1.702597586e-06	2.224659324e-06	0.9996347421	single
P34931	HSPA1L	1.955755091e-06	2.594547117e-07	3.652055471e-06	0.9996366979	single
O95865	DDAH2	1.954348766e-06	8.250124751e-07	3.083685056e-06	0.9996386522	single
Q8WUX2	CHAC2	1.926288057e-06	1.107244853e-06	2.745331261e-06	0.9996405785	single
O43752	STX6	1.919760882e-06	0	3.972823112e-06	0.9996424983	single
Q9Y3D6	FIS1	1.914744322e-06	1.241253836e-06	2.588234808e-06	0.999644413	single
P43353	ALDH3B1	1.904099429e-06	6.179812261e-07	3.190217631e-06	0.9996463171	single
Q58FF8	HSP90AB2P	1.900221646e-06	0	5.283383173e-06	0.9996482173	single
P98172	EFNB1	1.892803848e-06	0	4.468314103e-06	0.9996501101	single
Q8TEA8	DTD1	1.889832727e-06	4.169192589e-07	3.362746195e-06	0.999652	single
P01023	A2M	1.877724903e-06	1.275474127e-06	2.479975679e-06	0.9996538777	single
P78368	CSNK1G2	1.875092202e-06	0	4.20892739e-06	0.9996557528	summed:2
Q9HC07	TMEM165	1.855418722e-06	0	4.116443783e-06	0.9996576082	single
P49207	RPL34	1.854868174e-06	0	5.490463161e-06	0.9996594631	single
Q6ZWT7	MBOAT2	1.842293904e-06	9.610075174e-07	2.72358029e-06	0.9996613054	single
O76094	SRP72	1.837378038e-06	0	5.512134114e-06	0.9996631427	single
Q9H074	PAIP1	1.823888418e-06	1.26679076e-06	2.380986075e-06	0.9996649666	single
O00159	MYO1C	1.80355632e-06	1.539470773e-06	2.067641868e-06	0.9996667702	single
Q8NBX0	SCCPDH	1.800139565e-06	1.710838418e-06	1.889440711e-06	0.9996685703	single
Q15904	ATP6AP1	1.79123969e-06	0	3.732683552e-06	0.9996703616	single
O43447	PPIH	1.788772279e-06	1.63289362e-06	1.944650938e-06	0.9996721503	single
P11908	PRPS2	1.764869949e-06	0	3.822865772e-06	0.9996739152	single
P22626	HNRNPA2B1	1.753842047e-06	5.910866461e-07	2.916597448e-06	0.9996756691	single
Q9NQR4	NIT2	1.746310299e-06	4.348170887e-07	3.05780351e-06	0.9996774154	single
O14656	TOR1A	1.737226144e-06	2.698143733e-07	3.204637915e-06	0.9996791526	single
Q9H910	JPT2	1.728106793e-06	4.873951334e-07	2.968818452e-06	0.9996808807	single
P55884	EIF3B	1.715458898e-06	1.645942649e-07	3.266323531e-06	0.9996825962	single
O43504	LAMTOR5	1.715227702e-06	0	3.847730815e-06	0.9996843114	single
Q9NYB0	TERF2IP	1.68129919e-06	0	3.518740407e-06	0.9996859927	single
O43795	MYO1B	1.680328212e-06	0	3.662891068e-06	0.999687673	single
P15104	GLUL	1.676082994e-06	1.062129088e-06	2.2900369e-06	0.9996893491	single
P30536	TSPO	1.670569569e-06	0	4.230616289e-06	0.9996910197	single
Q96JH7	VCPIP1	1.668420831e-06	2.919740944e-07	3.044867568e-06	0.9996926881	single
Q9Y696	CLIC4	1.641391688e-06	2.106840277e-07	3.072099349e-06	0.9996943295	single
Q96DD7	SHISA4	1.641031468e-06	0	4.153898566e-06	0.9996959705	single
Q9Y2X8	UBE2D4	1.633115781e-06	0	3.360284762e-06	0.9996976036	single
Q86SX6	GLRX5	1.63282797e-06	0	4.085649289e-06	0.9996992364	single
Q96CN7	ISOC1	1.618971379e-06	7.88664672e-07	2.449278086e-06	0.9997008554	single
Q9BV40	VAMP8	1.613090077e-06	4.662797289e-07	2.759900425e-06	0.9997024685	single
Q5JSL3	DOCK11	1.606626723e-06	0	4.819880169e-06	0.9997040751	single
P02788	LTF	1.59410649e-06	0	4.78231947e-06	0.9997056692	single
Q7L590	MCM10	1.586303901e-06	0	4.758911702e-06	0.9997072555	single
P61326	MAGOH	1.579795979e-06	5.829402046e-07	2.576651753e-06	0.9997088353	single
P61224	RAP1B	1.578467106e-06	0	3.258767571e-06	0.9997104138	summed:4
Q6ZRP7	QSOX2	1.577170321e-06	0	3.731878337e-06	0.999711991	single
Q8NBQ5	HSD17B11	1.564562748e-06	0	4.628328976e-06	0.9997135555	single
Q86YS7	C2CD5	1.563778859e-06	7.286594518e-08	3.054691773e-06	0.9997151193	single
P02786	TFRC	1.549217546e-06	0	3.461116976e-06	0.9997166685	single
Q8WWI5	SLC44A1	1.548613761e-06	7.152318584e-08	3.025704337e-06	0.9997182172	single
P52594	AGFG1	1.54397189e-06	6.002397479e-07	2.487704032e-06	0.9997197611	single
Q0ZGT2	NEXN	1.541391823e-06	0	3.516358718e-06	0.9997213025	single
P49184	DNASE1L1	1.53802211e-06	0	4.489316033e-06	0.9997228405	single
O95834	EML2	1.535043855e-06	1.515466903e-07	2.918541021e-06	0.9997243756	single
Q8NEZ3	WDR19	1.516488947e-06	0	3.963554164e-06	0.9997258921	single
Q9HCJ1	ANKH	1.511562056e-06	6.823518411e-07	2.34077227e-06	0.9997274036	single
Q99575	POP1	1.505818287e-06	0	3.677027952e-06	0.9997289095	single
Q01813	PFKP	1.503725654e-06	0	4.511176961e-06	0.9997304132	single
P23396	RPS3	1.488299801e-06	0	3.481627013e-06	0.9997319015	single
O75069	TMCC2	1.482286388e-06	2.791732423e-07	2.685399533e-06	0.9997333838	single
Q9P1Z2	CALCOCO1	1.452062035e-06	0	3.363737268e-06	0.9997348358	single
Q9BPX3	NCAPG	1.446972302e-06	3.881636498e-07	2.505780953e-06	0.9997362828	single
Q9Y679	AUP1	1.440302787e-06	0	3.724518232e-06	0.9997377231	single
O15144	ARPC2	1.430972172e-06	6.414364846e-07	2.220507859e-06	0.9997391541	single
Q4G0F5	VPS26B	1.414878587e-06	0	2.943225921e-06	0.999740569	single
P49593	PPM1F	1.411856606e-06	9.456533762e-08	2.729147874e-06	0.9997419808	single
Q0JRZ9	FCHO2	1.406393923e-06	0	3.249970368e-06	0.9997433872	single
P49407	ARRB1	1.398093776e-06	8.53350629e-07	1.942836923e-06	0.9997447853	single
Q8NF67	ANKRD20A12P	1.394368846e-06	1.313324859e-07	2.657405207e-06	0.9997461797	single
Q08188	TGM3	1.391669589e-06	3.242782959e-07	2.459060883e-06	0.9997475713	single
Q4KMP7	TBC1D10B	1.390026956e-06	6.104167648e-07	2.169637147e-06	0.9997489614	single
P42356	PI4KA	1.387231463e-06	0	3.119716459e-06	0.9997503486	single
P0C0L4	C4A	1.384046185e-06	5.607132743e-07	2.207379095e-06	0.9997517326	single
Q9Y2G3	ATP11B	1.382932432e-06	1.43880505e-07	2.62198436e-06	0.9997531156	single
Q9NRZ7	AGPAT3	1.358599459e-06	4.867882693e-07	2.230410648e-06	0.9997544742	single
Q8IYU2	HACE1	1.354154972e-06	4.353071933e-07	2.27300275e-06	0.9997558283	single
P30622	CLIP1	1.348346242e-06	0	3.783456878e-06	0.9997571767	single
P07910	HNRNPC	1.340891687e-06	0	2.944792336e-06	0.9997585176	single
P67812	SEC11A	1.340790756e-06	0	2.879121517e-06	0.9997598584	single
Q6P2E9	EDC4	1.336556239e-06	5.791637099e-07	2.093948767e-06	0.9997611949	single
Q13158	FADD	1.331039111e-06	0	3.28096436e-06	0.9997625259	single
Q9H0R3	TMEM222	1.31245249e-06	0	3.788316727e-06	0.9997638384	single
P53611	RABGGTB	1.307103546e-06	8.493555161e-07	1.764851575e-06	0.9997651455	single
O15554	KCNN4	1.306489815e-06	5.676016256e-07	2.045378004e-06	0.999766452	single
Q14677	CLINT1	1.295496643e-06	1.034867367e-06	1.556125919e-06	0.9997677475	single
Q9UNE7	STUB1	1.286656739e-06	0	3.655534044e-06	0.9997690341	summed:2
O43759	SYNGR1	1.285319233e-06	0	3.312374034e-06	0.9997703195	single
P26373	RPL13	1.285127195e-06	0	3.314062172e-06	0.9997716046	single
Q9Y639	NPTN	1.27828099e-06	5.618794496e-07	1.994682531e-06	0.9997728829	single
Q9Y3B3	TMED7	1.276545987e-06	0	2.707007278e-06	0.9997741594	single
O60831	PRAF2	1.275209603e-06	4.341888213e-07	2.116230384e-06	0.9997754346	single
Q86VN1	VPS36	1.264597368e-06	7.630595276e-07	1.766135209e-06	0.9997766992	single
Q93070	ART4	1.260922955e-06	0	3.782768865e-06	0.9997779602	single
Q9NXR1	NDE1	1.252291001e-06	2.74565241e-07	2.230016762e-06	0.9997792124	single
Q15019	SEPTIN2	1.24728707e-06	1.055170049e-07	2.389057135e-06	0.9997804597	single
P50579	METAP2	1.243341477e-06	6.738147078e-07	1.812868247e-06	0.9997817031	single
P06454	PTMA	1.213543712e-06	0	2.537539002e-06	0.9997829166	single
Q96RS6	NUDCD1	1.211118878e-06	4.387855435e-07	1.983452213e-06	0.9997841277	single
Q16555	DPYSL2	1.208164565e-06	4.231189896e-07	1.99321014e-06	0.9997853359	single
Q9BUK6	MSTO1	1.206736976e-06	0	2.599131105e-06	0.9997865426	single
P24298	GPT	1.192295218e-06	0	2.587118564e-06	0.9997877349	single
Q01970	PLCB3	1.189533505e-06	0	3.219330442e-06	0.9997889245	single
Q86VX9	MON1A	1.185716234e-06	0	3.084730637e-06	0.9997901102	single
P27635	RPL10	1.185070021e-06	8.187240837e-08	2.288267634e-06	0.9997912953	summed:2
P27449	ATP6V0C	1.178146958e-06	0	2.746525628e-06	0.9997924734	summed:2
Q53H82	LACTB2	1.173693841e-06	2.755568397e-07	2.071830841e-06	0.9997936471	single
O75531	BANF1	1.168336302e-06	0	2.784040121e-06	0.9997948154	single
Q9UJX5	ANAPC4	1.159166042e-06	0	2.905525279e-06	0.9997959746	single
Q8IU68	TMC8	1.152006774e-06	0	2.550097095e-06	0.9997971266	single
O95155	UBE4B	1.149160665e-06	3.403406402e-07	1.95798069e-06	0.9997982758	single
Q8TAF3	WDR48	1.147972329e-06	0	2.481048511e-06	0.9997994237	single
P51571	SSR4	1.143912527e-06	0	3.270105805e-06	0.9998005676	single
P11234	RALB	1.137072568e-06	0	2.858690352e-06	0.9998017047	single
Q9Y371	SH3GLB1	1.132731929e-06	0	2.844158178e-06	0.9998028375	single
P06396	GSN	1.130856287e-06	5.731697108e-07	1.688542863e-06	0.9998039683	single
P50454	SERPINH1	1.125482461e-06	0	2.380167982e-06	0.9998050938	single
O75558	STX11	1.123715895e-06	0	3.016290531e-06	0.9998062175	single
P62857	RPS28	1.123115819e-06	0	3.369347458e-06	0.9998073406	single
Q8NC56	LEMD2	1.122828588e-06	0	2.528304649e-06	0.9998084635	single
P02675	FGB	1.118982015e-06	0	2.377078164e-06	0.9998095824	single
Q6ZT21	TMPPE	1.118831263e-06	0	3.35649379e-06	0.9998107013	single
P02749	APOH	1.113209011e-06	0	3.339627032e-06	0.9998118145	single
O00214	LGALS8	1.106818717e-06	0	2.305468462e-06	0.9998129213	single
Q16181	SEPTIN7	1.101556907e-06	0	2.921176656e-06	0.9998140228	single
Q02161	RHD	1.100260494e-06	0	2.281764209e-06	0.9998151231	single
Q8NDH3	NPEPL1	1.096655471e-06	0	2.66644773e-06	0.9998162198	single
Q9HD45	TM9SF3	1.089688115e-06	0	2.878460453e-06	0.9998173095	single
Q9Y673	ALG5	1.084802272e-06	0	2.991143884e-06	0.9998183943	single
O00264	PGRMC1	1.079668645e-06	0	2.356080371e-06	0.9998194739	single
Q9H0M4	ZCWPW1	1.07687947e-06	0	2.784009589e-06	0.9998205508	single
Q9BSF0	AKAP19	1.075373866e-06	2.964823371e-07	1.854265395e-06	0.9998216262	single
Q9Y624	F11R	1.075345637e-06	4.187672198e-10	2.150272507e-06	0.9998227015	single
P46777	RPL5	1.072222618e-06	0	2.959526881e-06	0.9998237737	single
P62269	RPS18	1.070352996e-06	2.96066515e-08	2.11109934e-06	0.9998248441	summed:2
P62280	RPS11	1.068208807e-06	0	2.437196933e-06	0.9998259123	single
Q96AZ6	ISG20	1.062024092e-06	0	2.20875856e-06	0.9998269743	single
P39656	DDOST	1.061333839e-06	7.62617481e-07	1.360050197e-06	0.9998280357	single
O43187	IRAK2	1.031106214e-06	0	3.093318643e-06	0.9998290668	single
O15020	SPTBN2	1.030042203e-06	0	3.09012661e-06	0.9998300968	single
Q96AA3	RFT1	1.026360525e-06	0	2.207267757e-06	0.9998311232	single
Q9BZ23	PANK2	1.025540124e-06	0	2.291776454e-06	0.9998321487	single
Q6DN90	IQSEC1	1.023734274e-06	0	2.05061852e-06	0.9998331724	single
Q5TC63	GRTP1	1.021954946e-06	0	3.065864838e-06	0.9998341944	single
Q9Y5X3	SNX5	1.019989777e-06	4.019636318e-08	1.999783191e-06	0.9998352144	single
A2RU67	FAM234B	1.015630331e-06	0	2.496852953e-06	0.99983623	single
P51570	GALK1	1.01549609e-06	2.578079695e-07	1.77318421e-06	0.9998372455	single
O94979	SEC31A	1.013061329e-06	0	2.751119599e-06	0.9998382586	single
Q9NV96	CDC50A	1.005869259e-06	0	2.195201428e-06	0.9998392644	single
Q3ZAQ7	VMA21	1.00111348e-06	0	3.003340439e-06	0.9998402656	single
P02787	TF	9.985537863e-07	0	2.995661359e-06	0.9998412641	single
P20930	FLG	9.960826841e-07	0	2.783911735e-06	0.9998422602	single
P62841	RPS15	9.941076922e-07	0	2.396790218e-06	0.9998432543	single
Q8NG06	TRIM58	9.878555605e-07	0	2.433407675e-06	0.9998442422	single
Q96D71	REPS1	9.875236224e-07	0	2.49444859e-06	0.9998452297	single
O15371	EIF3D	9.875090357e-07	1.577638053e-07	1.817254266e-06	0.9998462172	single
Q07812	BAX	9.860712396e-07	0	2.14095984e-06	0.9998472033	single
P19474	TRIM21	9.83319893e-07	2.635953101e-07	1.703044476e-06	0.9998481866	single
Q6NYC1	JMJD6	9.822709713e-07	3.239951563e-07	1.640546786e-06	0.9998491689	single
Q96EP5	DAZAP1	9.777337922e-07	0	2.933201377e-06	0.9998501466	single
Q9H7D7	WDR26	9.714013929e-07	2.040502223e-07	1.738752563e-06	0.999851118	single
P35670	ATP7B	9.711493348e-07	0	2.023847319e-06	0.9998520891	single
A1IGU5	ARHGEF37	9.503082906e-07	0	2.067779027e-06	0.9998530395	single
A1A5C7	SLC22A23	9.401391817e-07	3.808167279e-08	1.842196691e-06	0.9998539796	single
Q8IYS2	KIAA2013	9.319421947e-07	0	2.510533136e-06	0.9998549115	single
Q9NTX5	ECHDC1	9.201515751e-07	4.113334046e-08	1.79916981e-06	0.9998558317	single
Q96AG4	LRRC59	9.17127088e-07	1.548780532e-07	1.679376123e-06	0.9998567488	single
Q9Y282	ERGIC3	9.12256728e-07	3.037058389e-07	1.520807617e-06	0.9998576611	single
P62241	RPS8	9.112969381e-07	0	2.22348389e-06	0.9998585724	single
P49591	SARS1	9.112675317e-07	0	1.837659883e-06	0.9998594836	single
P32942	ICAM3	9.04004821e-07	0	2.712014463e-06	0.9998603876	single
Q14696	MESD	9.017549159e-07	0	2.00529321e-06	0.9998612894	single
Q96S97	MYADM	8.959974279e-07	0	1.829835906e-06	0.9998621854	single
Q8NB15	ZNF511	8.903348102e-07	0	2.155130999e-06	0.9998630757	single
Q9UJW0	DCTN4	8.863595194e-07	0	1.882409645e-06	0.9998639621	single
O00571	DDX3X	8.851251267e-07	6.082921144e-10	1.769641961e-06	0.9998648472	single
Q4KMQ2	ANO6	8.826801487e-07	0	2.162079056e-06	0.9998657299	single
Q92526	CCT6B	8.820305131e-07	0	2.556051469e-06	0.9998666119	single
O60762	DPM1	8.796874282e-07	0	2.027989357e-06	0.9998674916	single
O00505	KPNA3	8.784491958e-07	0	2.121463839e-06	0.9998683701	single
Q14CX7	NAA25	8.752261801e-07	0	1.751036084e-06	0.9998692453	single
P55160	NCKAP1L	8.70569616e-07	0	2.156224956e-06	0.9998701159	single
Q9H0N5	PCBD2	8.643506216e-07	0	1.895903656e-06	0.9998709802	single
Q6UWP8	SBSN	8.439025227e-07	0	2.056963721e-06	0.9998718241	single
Q01433	AMPD2	8.428257698e-07	0	2.344852955e-06	0.9998726669	single
Q7L5D6	GET4	8.425219483e-07	0	1.687407439e-06	0.9998735095	single
Q9GZS3	SKIC8	8.416804651e-07	0	1.817968953e-06	0.9998743511	single
Q9H0R8	GABARAPL1	8.400426268e-07	5.379742196e-07	1.142111034e-06	0.9998751912	single
P46934	NEDD4	8.323773748e-07	6.415040639e-07	1.023250686e-06	0.9998760236	single
Q15041	ARL6IP1	8.284557622e-07	0	1.915305604e-06	0.999876852	single
Q9Y3S1	WNK2	8.275394316e-07	2.213789617e-07	1.433699902e-06	0.9998776795	single
Q6NXT1	ANKRD54	8.211521374e-07	4.058865588e-07	1.236417716e-06	0.9998785007	single
P84095	RHOG	8.174638896e-07	0	1.954261922e-06	0.9998793182	single
P25398	RPS12	8.158731846e-07	0	1.857683729e-06	0.999880134	single
Q8WZ73	RFFL	8.114420353e-07	0	2.434326106e-06	0.9998809455	single
Q86VR2	RETREG3	8.072697097e-07	0	2.421809129e-06	0.9998817527	single
O14745	NHERF1	7.989257004e-07	2.500268135e-07	1.347824587e-06	0.9998825517	single
Q5T0D9	TPRG1L	7.947148862e-07	4.144038707e-07	1.175025902e-06	0.9998833464	single
Q7L5Y9	MAEA	7.880700264e-07	0	2.364210079e-06	0.9998841345	single
O15165	LDLRAD4	7.848716627e-07	0	1.699000224e-06	0.9998849193	single
P46019	PHKA2	7.834482142e-07	3.849717432e-07	1.181924685e-06	0.9998857028	single
O60271	SPAG9	7.811556003e-07	0	1.620631173e-06	0.9998864839	single
Q96TA1	NIBAN2	7.774775987e-07	2.087949253e-07	1.346160272e-06	0.9998872614	single
Q5TAQ9	DCAF8	7.770854606e-07	0	2.331256382e-06	0.9998880385	single
Q9H8W4	PLEKHF2	7.765871071e-07	0	2.329761321e-06	0.9998888151	single
P53618	COPB1	7.75244603e-07	0	1.778876988e-06	0.9998895903	single
Q8NDC0	MAPK1IP1L	7.669174152e-07	0	1.65498547e-06	0.9998903572	single
P18124	RPL7	7.630213854e-07	4.078322828e-08	1.485259543e-06	0.9998911203	single
Q92485	SMPDL3B	7.582019211e-07	0	2.274605763e-06	0.9998918785	single
O15247	CLIC2	7.568592522e-07	3.969229486e-07	1.116795556e-06	0.9998926353	single
Q00535	CDK5	7.538066218e-07	1.354097714e-07	1.372203472e-06	0.9998933891	single
P54852	EMP3	7.521705606e-07	2.486918888e-07	1.255649232e-06	0.9998941413	single
Q86T03	PIP4P1	7.48329002e-07	0	1.843514512e-06	0.9998948896	single
Q8IW45	NAXD	7.406127217e-07	0	2.096397884e-06	0.9998956302	single
P55145	MANF	7.384484514e-07	0	1.708652119e-06	0.9998963687	single
Q14156	EFR3A	7.376952246e-07	0	1.696629573e-06	0.9998971064	single
Q8TBE9	NANP	7.362297361e-07	0	1.617086378e-06	0.9998978426	single
P42677	RPS27	7.350823005e-07	0	2.205246902e-06	0.9998985777	single
P05556	ITGB1	7.275497999e-07	2.180676768e-07	1.237031923e-06	0.9998993053	single
O43399	TPD52L2	7.251058977e-07	9.617361858e-08	1.354038177e-06	0.9999000304	single
O14662	STX16	7.168135726e-07	0	1.700763319e-06	0.9999007472	single
Q8TCT9	HM13	7.125338176e-07	0	1.980549317e-06	0.9999014597	single
P28062	PSMB8	7.118066246e-07	0	1.533244959e-06	0.9999021715	single
P43307	SSR1	7.110406235e-07	2.581769591e-08	1.396263551e-06	0.9999028826	single
P62330	ARF6	7.053531044e-07	0	1.46530457e-06	0.9999035879	single
Q96GK7	FAHD2A	7.03939531e-07	0	1.944284263e-06	0.9999042918	single
P61803	DAD1	7.034169706e-07	0	1.648574383e-06	0.9999049953	single
P49736	MCM2	6.960721302e-07	0	1.628995677e-06	0.9999056913	single
Q96NT3	GUCD1	6.843548612e-07	0	1.479238701e-06	0.9999063757	single
O60645	EXOC3	6.817137736e-07	0	2.045141321e-06	0.9999070574	single
Q6P1N9	TATDN1	6.718375733e-07	1.54611852e-07	1.189063295e-06	0.9999077292	single
Q8TDQ7	GNPDA2	6.688195127e-07	0	2.006458538e-06	0.9999083981	single
Q9NZT1	CALML5	6.666946043e-07	2.200900343e-07	1.113299174e-06	0.9999090648	single
Q99442	SEC62	6.64604566e-07	0	1.857205855e-06	0.9999097294	single
Q13445	TMED1	6.601425527e-07	1.314331223e-07	1.188851983e-06	0.9999103895	single
Q07817	BCL2L1	6.545969184e-07	0	1.963790755e-06	0.9999110441	single
Q8TAT6	NPLOC4	6.539817895e-07	0	1.817015673e-06	0.9999116981	single
A5LHX3	PSMB11	6.517057112e-07	0	1.517367488e-06	0.9999123498	single
P09210	GSTA2	6.476697882e-07	1.584565073e-07	1.136883069e-06	0.9999129975	single
P35236	PTPN7	6.461954401e-07	7.63372231e-08	1.216053657e-06	0.9999136437	single
Q8IZ07	ANKRD13A	6.448420893e-07	5.511588345e-07	7.385253442e-07	0.9999142885	single
Q9H0W9	BKGD	6.384399256e-07	0	1.278757634e-06	0.9999149269	single
Q8NBJ5	COLGALT1	6.315190211e-07	0	1.519034334e-06	0.9999155585	single
P02760	AMBP	6.295151429e-07	1.158174467e-07	1.143212839e-06	0.999916188	single
Q8N114	SHISA5	6.261223026e-07	0	1.360326403e-06	0.9999168141	single
Q6ZVX7	NCCRP1	6.178313544e-07	0	1.703689919e-06	0.9999174319	single
Q2LD37	BLTP1	6.152545946e-07	4.964644221e-08	1.180862747e-06	0.9999180472	single
P46783	RPS10	6.122683464e-07	0	1.776736394e-06	0.9999186594	single
P01112	HRAS	6.049907241e-07	0	1.814972172e-06	0.9999192644	single
Q8WVV4	POF1B	6.020181266e-07	0	1.275324308e-06	0.9999198665	single
O43747	AP1G1	6.019442564e-07	0	1.24598052e-06	0.9999204684	single
P60059	SEC61G	5.998022091e-07	0	1.799406627e-06	0.9999210682	single
Q8IXJ6	SIRT2	5.943663327e-07	1.280022398e-07	1.060730426e-06	0.9999216626	single
P23193	TCEA1	5.910792258e-07	0	1.773237677e-06	0.9999222536	single
Q8TF05	PPP4R1	5.84647449e-07	0	1.175257045e-06	0.9999228383	single
O60669	SLC16A7	5.838959578e-07	0	1.751687873e-06	0.9999234222	single
O60784	TOM1	5.812306001e-07	0	1.7436918e-06	0.9999240034	single
P17655	CAPN2	5.780864916e-07	0	1.341873679e-06	0.9999245815	single
P61619	SEC61A1	5.778676724e-07	0	1.733603017e-06	0.9999251594	single
P31151	S100A7	5.751041403e-07	0	1.725312421e-06	0.9999257345	single
Q9Y3X0	CCDC9	5.712270214e-07	3.25552555e-08	1.109898787e-06	0.9999263057	single
P62244	RPS15A	5.692963475e-07	0	1.249556197e-06	0.999926875	single
Q5BJE1	CCDC178	5.685395252e-07	0	1.242949742e-06	0.9999274435	single
P19174	PLCG1	5.579630934e-07	1.752739672e-07	9.406522196e-07	0.9999280015	single
P20674	COX5A	5.571811881e-07	0	1.243590945e-06	0.9999285587	single
Q9H9G7	AGO3	5.561129134e-07	0	1.527647785e-06	0.9999291148	single
P31949	S100A11	5.556632541e-07	0	1.263117133e-06	0.9999296705	single
Q9BPZ7	MAPKAP1	5.544691579e-07	0	1.194903983e-06	0.9999302249	single
O95825	CRYZL1	5.498273942e-07	0	1.308305222e-06	0.9999307748	single
Q96LD8	SENP8	5.421594261e-07	4.621826034e-08	1.038100592e-06	0.9999313169	single
P10809	HSPD1	5.412377084e-07	0	1.15884991e-06	0.9999318582	summed:2
Q9Y450	HBS1L	5.358733246e-07	0	1.373065952e-06	0.999932394	single
Q8TF66	LRRC15	5.337696767e-07	0	1.60130903e-06	0.9999329278	single
O75376	NCOR1	5.308262885e-07	1.844932339e-10	1.061468084e-06	0.9999334586	single
Q08426	EHHADH	5.273556845e-07	3.412746042e-08	1.020583909e-06	0.999933986	single
P16671	CD36	5.237016222e-07	0	1.571104867e-06	0.9999345097	single
Q9Y3E0	GOLT1B	5.203878987e-07	0	1.356855513e-06	0.9999350301	single
O95819	MAP4K4	5.185406273e-07	1.794890191e-07	8.575922355e-07	0.9999355486	single
P10114	RAP2A	5.149258005e-07	2.447941615e-08	1.005372185e-06	0.9999360635	single
Q13148	TARDBP	5.137873902e-07	2.563998672e-07	7.711749133e-07	0.9999365773	single
Q96CS3	FAF2	5.131244446e-07	6.714230664e-08	9.591065826e-07	0.9999370904	single
Q8IZN3	ZDHHC14	5.108794559e-07	0	1.532638368e-06	0.9999376013	single
Q9NZ32	ACTR10	5.094915951e-07	0	1.290442152e-06	0.9999381108	single
Q92804	TAF15	5.094593581e-07	0	1.528378074e-06	0.9999386203	single
Q7KYR7	BTN2A1	5.09126306e-07	0	1.527378918e-06	0.9999391294	single
Q13393	PLD1	5.091130911e-07	0	1.113108457e-06	0.9999396385	single
P12236	SLC25A6	5.041259824e-07	0	1.512377947e-06	0.9999401426	single
Q9NW15	ANO10	5.015389441e-07	0	1.101603983e-06	0.9999406442	single
